dcNorm,icNorm,ecNorm,scNorm,bcNorm,ccNorm,NCNorm,PecNorm,IonNorm,P&Enorm,Vacuole,Vesicles,Lysosome,Membrane,Mitochondrion,Peroxisome,Secretory pathway,Cell wall,Cytoskeleton,Endoplasmic reticulum,Golgi,Transmembrane,Cytoplasm,Nucleus,Endosome,Extracellular,essential0,essential1
0.003571429,0.306045638,0.001632371,2.66E-06,0,0.965777932,0,-0.007981737,0,-0.0026427,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.092857143,0.923528534,0.161477824,0.026075088,0.010059434,0.98832192,0.056389825,0.015239973,0.540145751,0.043413766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.021428571,0.722952237,0.026498793,0.000702186,0.000317106,0.979788279,0.036775973,0.042363595,0.872479607,0.045357061,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0.007142857,0.458200817,0.006018891,3.62E-05,0.000281427,0.977553227,0,0,0.0054466,-0.011271799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.017857143,0.662266136,0.007042321,4.96E-05,0.001580783,0.97433707,0,0.015571454,0.141611591,0.015229445,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.003571429,0.308913238,0.004622702,2.14E-05,0,0.971209858,0,-0.002784585,0.484747371,-0.000921958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.014285714,0.632503258,0.013962406,0.000194949,0.00024756,0.974858095,0,0.012158807,0.441174573,0.016102801,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.309841523,0.002035184,4.14E-06,0,0.971460145,0,0.002498141,0,0.000827118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.025,0.750842315,0.023058128,0.000531677,0.001841334,0.980146663,0.010113393,-0.00924891,0.329891208,-0.003046211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.467948277,0.003718622,1.38E-05,7.61E-05,0.971019048,0,0.006321611,0.190630989,0.004186085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.489574971,0.000452255,2.05E-07,6.90E-05,0.959230059,0.061293288,0.102886367,0.470289985,0.075419394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.450183859,0.002534549,6.42E-06,0.000343833,0.971142006,0,0.00432628,0,0.002864805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.017857143,0.622180118,0.005466601,2.99E-05,0.00673896,0.976193089,0,0.005904519,0.528320168,0.001329212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.637004914,0.006653913,4.43E-05,2.65E-05,0.974166364,0.061293288,-0.010895752,0.554654906,0.02569065,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0.117857143,0.945285093,0.229608644,0.05272013,0.009792378,0.989302268,0.034324241,0.001421352,0.421078613,0.001358827,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.028571429,0.783457567,0.050499485,0.002550198,0.00246782,0.98139658,0,0.01613696,0.522873569,0.042742719,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.028571429,0.75581932,0.00405147,1.64E-05,0.001058397,0.972020576,0.017468587,0.038389048,0.811800142,0.062922021,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.021428571,0.730506047,0.023235907,0.000539907,0.000820107,0.979494858,0.024517315,0.012253283,0.536481484,0.025626983,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0.007142857,0.396393134,0.001864559,3.48E-06,0.001158452,0.967348945,0,0.000331889,0.397601776,0.000219773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.387000701,0.000419938,1.76E-07,0.001131813,0.963923669,0,0.022220553,0.0054466,0.026342291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.298359302,0.002565344,6.58E-06,0,0.964295624,0,-0.034035364,0.424834774,-0.011268881,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.032142857,0.758089582,0.006715119,4.51E-05,4.66E-07,0.971523798,0.268158137,0.011229524,0.673725008,0.143187696,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0.239285714,0.973380172,0.112229123,0.012595383,0.088502394,0.991533962,0.140668097,-0.046201309,0.260790225,-0.006896863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.40790028,0.000230422,5.31E-08,0.000105033,0.960742472,0,0.011507771,0.059912596,0.007620293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.025,0.750621779,0.017832727,0.000318007,0.001928981,0.982102958,0.020533252,0.005430148,0.370966075,0.022711894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.017857143,0.634117726,0.010642941,0.000113273,0.009599358,0.980427509,0,0.012154203,0.108931993,0.011200299,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.007142857,0.464598917,0.001630489,2.66E-06,0,0.967976254,0.061293288,0.083147166,0.215435166,0.059159601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.305763602,0.006699855,4.49E-05,0,0.966084173,0,0.027881487,0.522873569,0.009231376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.550213634,0.007182937,5.16E-05,0.000300054,0.970180375,0,0.037087489,0.50108717,0.036838257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.089285714,0.916997402,0.027063942,0.000732457,0.008400625,0.983945177,0.235366227,0.074974799,0.13387936,0.16535815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.007142857,0.476118457,0.009429175,8.89E-05,0.00204308,0.981435556,0,0.013780838,0,0.009125487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.007142857,0.459730772,0.002363886,5.59E-06,0.000300162,0.970070353,0,0.010258065,0.065359196,0.006792754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.302104118,0.000774751,6.00E-07,0,0.963339152,0,-0.004751327,0.419388175,-0.001573133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003571429,0.296844387,0.000588857,3.47E-07,0,0.961365395,0,0.010566787,0.435727974,0.003498593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.389285714,0.989449706,0.646904107,0.418484938,0.100683929,0.99662577,0.536009807,0.312200542,0.795476468,0.43290016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.247332936,3.96E-05,1.57E-09,0,0.946127373,0,-0.007532186,0,-0.002493857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.017857143,0.565934822,0.00404539,1.64E-05,0.01156336,0.970099972,0.015323322,0,0.171516755,-0.071167784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.572714897,0.018049971,0.000325801,0.004987995,0.979745118,0,0.008785162,0.016339799,0.013749645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.025,0.703544764,0.003699624,1.37E-05,0.007719927,0.975734843,0.010113393,0.002818453,0.754297032,-0.017853536,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0.067857143,0.893585487,0.05004804,0.002504806,0.00929147,0.985523494,0.073858413,-0.007346266,0.278610534,0.0041003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.032142857,0.79959066,0.047358708,0.002242847,0.001667137,0.982371908,0.007661661,-0.002641001,0.642524819,0.000307572,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.082142857,0.916073428,0.059713183,0.003565746,0.024979192,0.990359525,0.08703647,0.016262286,0.644059442,0.066638288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.046428571,0.849599157,0.016026855,0.000256861,0.003405032,0.983862477,0.00520993,0.009951493,0.393285872,0.032286532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.231593937,0.000175292,3.07E-08,0,0.955668898,0,-0.00197149,0.065359196,-0.000652747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.309942441,0.011026834,0.000121591,0,0.970997852,0,0.014301665,0,0.004735186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.311308011,0.018428196,0.000339598,0,0.975118816,0,-0.018962656,0,-0.006278407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.649235526,0,0,0,0.008577793,0,0,0,-0.015815063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.57317797,0.014549604,0.000211691,0.000203283,0.978667324,0,0.022076416,0.201524188,0.021928057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.645408469,0.012314896,0.000151657,0.002661927,0.9802201,0,0.003047802,0.49564057,0.004036427,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.279139726,0.000971086,9.43E-07,0,0.960659476,0,-0.021508538,0.381261977,-0.007121335,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.007142857,0.448760237,0.001220331,1.49E-06,3.72E-05,0.967407852,0,0,0.452067773,-6.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.310319937,0.012489639,0.000155991,0,0.9724966,0,-0.035229025,0.076252395,-0.011664093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.310840851,0.003869957,1.50E-05,0,0.973275394,0,-0.025475044,0.076252395,-0.008434617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.067857143,0.895005966,0.058744866,0.00345096,0.005247056,0.982693106,0.067729084,0,0.829509548,0.105858839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.075,0.907208078,0.103517105,0.010715791,0.007533832,0.986200842,0.019920319,0.010982319,0.816664364,0.037762744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003571429,0.649235526,0,0,0,0.008577793,0,-0.01582114,0,-0.005238276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.568722137,0.003743712,1.40E-05,0.000733768,0.971884655,0,0,0,-0.047445189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.14248066,1.23E-07,1.50E-14,0,0.91783558,0,0,0,-0.015815063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.017857143,0.690765067,0.016596108,0.000275432,0.006354599,0.982680081,0,0.002349532,0.059912596,0.003889572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.306043598,0.000471472,2.31E-07,0,0.958514879,0,-0.006052994,0.076252395,-0.002004106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.335714286,0.986118069,0.469180637,0.220130461,0.107484129,0.994869294,0.114311983,0.11547519,0.831188955,0.235182257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.078571429,0.913351734,0.14119705,0.019936606,0.00684505,0.986432665,0.020533252,-0.00027975,0.69469328,-0.009604361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.160714286,0.961355769,0.308044373,0.094891339,0.024383111,0.991870027,0.023597916,-0.003774403,0.512572897,-0.041719928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.357142857,0.988658861,0.711513724,0.506251786,0.076381077,0.997363193,0.227091633,0.02282618,0.727216673,0.212931719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.44533346,0.001278751,1.64E-06,0.000175707,0.964529811,0,0.029750144,0.032679598,0.019700151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.014285714,0.610985778,0.000907527,8.43E-07,0.0003836,0.96486456,0,0.008693383,0.147058191,0.010299021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.014285714,0.5660366,0.002437996,5.95E-06,0.00500327,0.971808215,0.030646644,0.018734261,0.422656135,0.014716479,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.028571429,0.784853154,0.039972832,0.001597827,0.000642174,0.978727618,0.034937174,0.032252957,0.866903086,0.080436504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.014285714,0.618331856,0.007735543,5.98E-05,0.000511485,0.975632117,0.020533252,-0.00880106,0.14326371,0.000741054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.021428571,0.701044736,0.016558554,0.000274186,0.001808812,0.977046487,0,0.00309561,0.065359196,0.008432764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.299462496,0.00023876,5.73E-08,0,0.956042728,0,0,0.484747371,-0.005520205,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0.003571429,0.649235526,0,0,0,0.008577793,0,-0.010746143,0,-0.003557976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.032142857,0.762036594,0.014006072,0.00019617,0.00886051,0.978314324,0.008274594,0.018360943,0.892287994,-0.004127727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.474579873,0.019383967,0.000375738,9.06E-05,0.97859412,0,0.001482324,0.386708577,0.000981574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.142857143,0.951089372,0.023778229,0.000576909,0.008911914,0.981301319,0.401777505,0.079644592,0.196190026,0.245293716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.479558001,0.000132398,1.76E-08,0.000140722,0.955693537,0.030646644,0.012736332,0.531588128,0.006593938,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.017857143,0.684772113,0.014622491,0.000213819,0.002226243,0.980103471,0,0.005885247,0.136164992,0.006541083,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.082142857,0.919288855,0.181907777,0.033090439,0.005654457,0.988677786,0.067116151,0.044420753,0.860907985,0.096227848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.472701429,0.010157321,0.000103171,4.92E-05,0.975906099,0,-0.010408351,0.038126198,-0.006892271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.003571429,0.302943438,0.000675097,4.56E-07,0,0.964400158,0,-0.027788685,0.392155176,-0.009200648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.007142857,0.455747497,0.00353693,1.25E-05,0.000188727,0.971354076,0,0.011772005,0.33768918,0.007795266,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.010714286,0.436767564,0.000865828,7.50E-07,0.004913409,0.962730338,0,0.02591157,0.098038794,0.017207961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.028571429,0.714565682,0.005655702,3.20E-05,0.007841466,0.974794004,0,0.067653357,0.010893199,0.037515604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.021428571,0.725934364,0.022812166,0.000520395,0.000344584,0.979050747,0.036775973,0.033507531,0.323711383,0.06224854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.473024213,0.008720596,7.60E-05,0.000175793,0.976681788,0,-0.007259268,0.010893199,-0.004806991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.042857143,0.835206988,0.036591747,0.001338956,0.005187903,0.982454358,0.04137297,0.011893774,0.301385553,0.023445453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.014285714,0.64402332,0.027590629,0.000761243,0.000345089,0.979576826,0.040760037,0.031429862,0.355230651,0.041658338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.294880794,0.002460252,6.05E-06,0,0.962097322,0,0.019477666,0,0.006448925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.309036843,0.003426743,1.17E-05,0,0.969136179,0,0.008253427,0.179737789,0.002732655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.053571429,0.861530715,0.016233179,0.000264077,0.012229751,0.982871158,0.045050567,0.005004437,0.28262475,0.008444097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.378571429,0.988151319,0.452715276,0.204951132,0.115074511,0.992968248,0.263867606,0.072783052,0.887300752,0.209433395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.003571429,0.649235526,0,0,0,0.008577793,0,-0.027000198,0.059912596,-0.008939587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.028571429,0.752342632,0.008927782,7.97E-05,0.002093331,0.977080826,0.016242721,0.024487983,0.184310851,0.023740708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.035714286,0.803613613,0.007882842,6.21E-05,0.003122638,0.977746614,0,0.003820041,0.50108717,-0.015561019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.500113281,0.000651293,4.24E-07,0,0.956507341,0.091939933,0,0.28692456,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.075,0.902090805,0.081958965,0.006717272,0.017020134,0.9880102,0.052712228,-0.003865146,0.434928694,0.012903732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.028571429,0.739587851,0.014282559,0.000203992,0.001603653,0.978581203,0.169169476,0.090841356,0.653595245,0.123431856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.071428571,0.852601624,0.00507397,2.58E-05,0.031672613,0.977849785,0,-0.034822746,0.49019397,0.001253076,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.003571429,0.29706786,0.003138053,9.85E-06,0,0.963510259,0,-0.001020009,0,-0.000337718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.007142857,0.420861351,0.001554128,2.42E-06,7.25E-05,0.965354549,0,0.023481633,0,0.015549225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.021428571,0.723601187,0.0093496,8.74E-05,0.001255997,0.976437377,0.085810604,0.04639908,0.497040541,0.068991959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.007142857,0.474426259,0.011593082,0.0001344,0.000237896,0.979572511,0,-0.023314391,0.141611591,-0.015438478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.010714286,0.447562463,0.005681866,3.23E-05,0.005444549,0.977755211,0,0.01088547,0.0054466,0.018216145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.021428571,0.710750876,0.007265863,5.28E-05,0.00178512,0.977686441,0.012258658,0.003378724,0.150354252,0.009723525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.1,0.930847171,0.086368015,0.007461906,0.033449773,0.990117037,0.115231382,0.003190088,0.287138447,0.075266516,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.003571429,0.259524477,0.000249036,6.20E-08,0,0.954053706,0,0,0.413941575,0.007358407,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0.403571429,0.99133071,0.727761989,0.529637525,0.1033988,0.99850948,0.196444989,0.011051482,0.366388687,0.112301311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.639791749,0.028254885,0.000798339,0.000684047,0.98000846,0.020533252,-0.008235407,0.493591426,-0.000108513,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.010714286,0.545861048,0.008896195,7.91E-05,0.002442839,0.97987893,0,0.006066895,0.179737789,0.006026124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.003571429,0.311652528,0.005559218,3.09E-05,0,0.977304086,0,0.030860762,0.0054466,0.010217792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.553092499,0.000597074,3.57E-07,0.000565818,0.960551604,0,0.00996219,0.010893199,0.006020398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.310319937,0.012489639,0.000155991,0,0.9724966,0,0,0.076252395,-0.010345263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.082142857,0.914693262,0.050531284,0.002553411,0.008268495,0.985715679,0.17223414,0.203793103,0.899593412,0.240537286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.014285714,0.643014208,0.040767617,0.001661999,0.000177047,0.978706083,0,-0.007291396,0.517426969,-0.009656531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.078571429,0.908187364,0.026839174,0.000720341,0.002894371,0.98296238,0.311982838,-0.034650437,0.347930115,0.140264592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.025,0.75199647,0.046491909,0.002161498,0.000683182,0.982098621,0,-0.005456701,0.321349381,-0.011612515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.025,0.758732954,0.036109104,0.001303867,0.000333245,0.98030651,0.061293288,-0.017088395,0.233328142,0.023153736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.075,0.903773326,0.024797556,0.000614919,0.006459973,0.983188337,0.029420778,0.05310066,0.591707278,0.114770321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.042857143,0.837459434,0.094164623,0.008866976,0.010184584,0.984598562,0,-0.026983602,0.261436784,-0.031283636,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.010714286,0.554187459,0.00228812,5.24E-06,0.000479772,0.972271281,0,-0.002444057,0.223310587,-0.002427634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.046428571,0.838273928,0.035893497,0.001288343,0.003043126,0.975426732,0.183573399,0.131196319,0.897108358,0.15848496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.092857143,0.920233114,0.127888352,0.016355432,0.016539081,0.986021582,0.089794667,0.080481537,0.906707933,0.123181897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.060714286,0.877594907,0.028891605,0.000834725,0.005931372,0.981790813,0.10511799,0,0.390095609,-0.214548268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.003571429,0.3069731,0.001038575,1.08E-06,0,0.966100959,0,0.008971741,0,0.002970483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003571429,0.278899774,0.000476742,2.27E-07,0,0.96007891,0,0,0,-0.008714606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.021428571,0.66619085,0.006016065,3.62E-05,0.00627344,0.976716101,0.074164879,0.081886077,0.227594054,0.070007078,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.025,0.739444874,0.01954022,0.00038182,0.003586873,0.976493109,0,0.000330979,0.114378593,0.006375271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.025,0.751271382,0.025711565,0.000661098,0.001716871,0.983140529,0.030646644,-0.009686226,0.474250975,-0.010029508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.028571429,0.782927028,0.036477141,0.001330582,0.000763771,0.981383589,0.034937174,0.014218223,0.368474729,0.029897875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.003571429,0.295237995,0.000486204,2.36E-07,0,0.958523141,0,0.014887124,0.103485394,0.004929027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.420445699,0.004000782,1.60E-05,0.000148113,0.967247978,0,0.013872129,0.435727974,0.009185939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.028571429,0.788776663,0.07893931,0.006231415,0.001843861,0.988620654,0.026356114,0.017056972,0.273462702,0.045516886,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.007142857,0.469672823,0.013200579,0.000174255,0.000198375,0.974913646,0,-0.009565579,0,-0.000265409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05,0.829245987,0.027658278,0.000764997,0.02428753,0.984149811,0,0.03481615,0.266883384,0.040420163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.046428571,0.835291752,0.025619887,0.000656379,0.015310242,0.985082626,0.083971805,0.007832303,0.549681983,0.040047157,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0.103571429,0.930658238,0.137692092,0.018959112,0.021776672,0.989619208,0.163346614,0.042939181,0.582047927,0.085740046,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.010714286,0.570888607,0.008858517,7.85E-05,0.000129966,0.976030298,0.030646644,-0.028755255,0.477559364,-0.001850657,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.375,0.984259214,0.042003362,0.001791095,0.161170139,0.987334748,0.904076004,0.173609703,0.303310339,0.571863054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.032142857,0.769920885,0.006128493,3.76E-05,0.009927513,0.976518834,0.007661661,0.0047157,0.034839085,0.006134535,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.057142857,0.885518694,0.072220689,0.005215839,0.006684662,0.988089209,0.094085198,0.101981183,0.222012948,0.160147948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3,0.978413696,0.279673063,0.078217021,0.137820091,0.992848565,0.134232302,0.085673667,0.77094096,0.15177106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003571429,0.311175337,0.005055406,2.56E-05,0,0.974396832,0,0,0,-0.015815063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.117857143,0.940575274,0.025459235,0.000659029,0.01294999,0.982814696,0.407293901,0.010556551,0.70118868,0.216921208,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.014285714,0.599585931,0.002469929,6.10E-06,0,0.96716806,0.122586577,0,0.538854312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.039285714,0.811853909,0.017671841,0.000312294,0.003984638,0.979594084,0.032791909,0.017089816,0.509216049,0.041199232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003571429,0.309145741,0.008618518,7.43E-05,0,0.970781701,0,-0.011999044,0,-0.003972804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.128571429,0.946159801,0.170648683,0.029120974,0.024299627,0.988998724,0.02666258,0.002745528,0.538934262,-0.054200468,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.007142857,0.421354192,0.000659982,4.36E-07,4.33E-05,0.960335931,0,0.004030433,0.239650386,0.0026689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.460444098,0.001888133,3.57E-06,0.000132983,0.966352817,0,0,0,-0.005115084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
