dc,ic,ec,sc,bc,cc,nc,ION,essential0,essential1
0.011299435,0.3813176,0.001652657,9.06E-05,0.0113029,0.007484796,0,0,1,0
0.062146893,0.856462872,0.006133052,0.00124797,0.024484476,0.007503709,0.005906092,0.112076249,1,0
0.04519774,0.815723643,0.002739056,0.000248916,0.011092234,0.007497827,0.004218637,0.220828591,1,0
0.18079096,0.955046102,0.012558539,0.005232769,0.051694949,0.007514258,0.072322493,0.09341337,1,0
0.005649718,0.260560021,4.12E-05,5.63E-08,0,0.007418333,0,0,1,0
0.056497175,0.837287828,0.00828837,0.002279234,0.013631676,0.007502532,0.01640581,0.041327222,1,0
0.011299435,0.517067767,0.000270472,2.43E-06,1.59E-05,0.007457685,0,0,1,0
0.011299435,0.547257298,0.000928866,2.86E-05,0.000159918,0.00748231,0,0.01010101,1,0
0.028248588,0.750078157,0.003280157,0.000356977,0.000488485,0.007488476,0.007382615,0.165867231,1,0
0.005649718,0.363678,0.000320039,3.40E-06,0,0.007461318,0,0.429292929,1,0
0.033898305,0.771643518,0.001295847,5.57E-05,0.00975901,0.007480216,0.006644353,0.175317836,1,0
0.005649718,0.198044893,9.38E-07,2.92E-11,0,0.007375342,0,0,1,0
0.028248588,0.718109387,0.000250727,2.09E-06,0.002103386,0.007465078,0.007382615,0.414141414,1,0
0.02259887,0.704315042,0.001857618,0.00011449,0.000778917,0.007486049,0.019686972,0.137775382,1,0
0.033898305,0.741173894,0.000744747,1.84E-05,0.007389446,0.007472608,0,0.01010101,1,0
0.04519774,0.820243272,0.003092364,0.000317274,0.012205493,0.00749076,0.004218637,0.072905603,1,0
0.016949153,0.633400542,0.002157044,0.000154372,0.000125355,0.007488353,0.014765229,0.466219906,1,0
0.016949153,0.518999564,2.12E-05,1.49E-08,0.002538846,0.007429979,0,0.015151515,1,0
0.050847458,0.792966238,0.001700583,9.60E-05,0.03957189,0.007486173,0,0.338383838,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0,1,0
0.005649718,0.37302042,0.000671549,1.50E-05,0,0.007465548,0,0,1,0
0.02259887,0.683792254,0.00047667,7.54E-06,0.002043397,0.007467941,0,0,1,0
0.062146893,0.869943224,0.006402219,0.00135992,0.009040038,0.007503131,0.023624367,0.181893792,1,0
0.011299435,0.531160768,0.000215436,1.54E-06,2.47E-05,0.007451936,0,0.03030303,1,0
0.005649718,0.349281372,4.81E-06,7.69E-10,0,0.007416032,0,0.01010101,1,0
0.056497175,0.858888962,0.005651877,0.00105983,0.001900656,0.007497662,0.070310615,0.041278804,1,0
0.02259887,0.645745279,0.000205657,1.40E-06,0.01180518,0.007465466,0,0.116161616,1,0
0.04519774,0.725469534,0.002977594,0.000294159,0.041833276,0.007498157,0.004218637,0.051992106,1,0
0.06779661,0.87913906,0.009569509,0.003038296,0.006050296,0.007494447,0.057539651,0.043402186,1,0
0.220338983,0.966165113,0.010293025,0.003515123,0.040549713,0.007510283,0.042054251,0.115598762,1,0
0.005649718,0.23595038,1.67E-06,9.29E-11,0,0.007379934,0,0,1,0
0.005649718,0.30592328,8.74E-06,2.53E-09,0,0.007410408,0,0,1,0
0.011299435,0.517205003,0.000358406,4.26E-06,3.71E-05,0.007465078,0,0.080808081,1,0
0.005649718,0.234792806,2.86E-05,2.72E-08,0,0.007421564,0,0.01010101,1,0
0.005649718,0.380338652,0.001025832,3.49E-05,0,0.007475846,0,0,1,0
0.011299435,0.542713594,0.000841774,2.35E-05,0.000160894,0.007476318,0,0.171717172,1,0
0.039548023,0.715165538,0.000539516,9.66E-06,0.067606547,0.007468473,0,0,1,0
0.028248588,0.743892137,0.002710248,0.000243707,0.000764206,0.007482351,0.014765229,0.226885336,1,0
0.005649718,0.285630216,4.45E-06,6.58E-10,0,0.007409521,0,0,1,0
0.124293785,0.932101475,0.019832043,0.01304933,0.030848129,0.007503152,0.042861721,0.131257641,1,0
0.005649718,0.376463829,0.000847377,2.38E-05,0,0.007469066,0,0,1,0
0.005649718,0.371643493,0.00060829,1.23E-05,0,0.007460215,0,0.04040404,1,0
0.039548023,0.79739757,0.001901662,0.000119983,0.007473694,0.007483501,0.017226101,0.115487438,1,0
0.050847458,0.839414126,0.001847056,0.000113191,0.001177576,0.007485536,0.028053935,0.612318079,1,0
0.005649718,0.333473446,6.37E-05,1.35E-07,0,0.007445016,0,0.015151515,1,0
0.005649718,0.378944866,0.001838399,0.000112132,0,0.007477097,0,0.454545455,1,0
0.005649718,0.295223016,9.31E-07,2.88E-11,0,0.007391861,0,0,1,0
0.011299435,0.54686587,0.000896518,2.67E-05,1.30E-05,0.007475006,0,0.005050505,1,0
0.02259887,0.66293462,0.002078689,0.000143361,0.002567436,0.007480872,0,0,1,0
0.011299435,0.550323581,0.002348964,0.000183064,0.00020835,0.007488929,0,0,1,0
0.005649718,0.34128563,4.55E-05,6.85E-08,0,0.007439083,0,0.005050505,1,0
0.005649718,0.345870034,2.14E-05,1.52E-08,0,0.007420191,0,0.48989899,1,0
0.016949153,0.537264466,0.001088276,3.93E-05,0.022631447,0.007467143,0,0.005050505,1,0
0.005649718,0.374447361,0.000556208,1.03E-05,0,0.007470192,0,0,1,0
0.005649718,0.338427228,0.000121487,4.90E-07,0,0.007451182,0,0,1,0
0.011299435,0.480991307,0.000141006,6.60E-07,0.000245779,0.007451997,0,0.080808081,1,0
0.005649718,0.235472809,3.94E-05,5.15E-08,0,0.007426154,0,0.222222222,1,0
0.028248588,0.754536688,0.00376827,0.000471126,0.000608234,0.00748899,0,0.005050505,1,0
0.005649718,0.717430579,-1.42E-19,2.53E-19,0,0.000366838,0,0.222222222,1,0
0.005649718,0.3758535,0.000262818,2.29E-06,0,0.007456114,0,0.005050505,1,0
0.005649718,0.313515475,4.44E-05,6.53E-08,0,0.007430648,0,0,1,0
0.005649718,0.380693784,0.001598367,8.48E-05,0,0.007488065,0,0.075757576,1,0
0.005649718,0.341276911,5.05E-05,8.47E-08,0,0.007434316,0,0.02020202,1,0
0.011299435,0.550050487,0.001998258,0.000132481,7.21E-05,0.007487119,0,0.464646465,1,0
0.576271186,0.994089362,0.139856994,0.648961397,0.113612781,0.007530262,0.624877079,0.412166377,1,0
0.028248588,0.706846569,0.0014516,6.99E-05,0.005369602,0.007473837,0.018456536,0.001311819,1,0
0.005649718,0.362289069,0.000238321,1.88E-06,0,0.007455502,0,0.090909091,1,0
0.288135593,0.978109839,0.079057997,0.207368179,0.016778895,0.007520311,0.17096434,0.050473502,1,0
0.005649718,0.333473446,6.37E-05,1.35E-07,0,0.007445016,0,0.005050505,1,0
0.005649718,0.270599153,2.71E-05,2.43E-08,0,0.007431316,0,0,1,0
0.005649718,0.35324909,0.000144881,6.96E-07,0,0.007454157,0,0,1,0
0.005649718,0.369403448,0.000221257,1.62E-06,0,0.00745744,0,0,1,0
0.005649718,0.319587583,3.42E-05,3.87E-08,0,0.007431843,0,0.005050505,1,0
0.079096045,0.864452881,0.001227053,5.00E-05,0.048554763,0.007485741,0.060766727,0.590926476,1,0
0.005649718,0.355283418,0.000177259,1.04E-06,0,0.007449329,0,0,1,0
0.02259887,0.665130103,0.000365864,4.44E-06,0.003319854,0.007470438,0,0,1,0
0.02259887,0.703440529,0.003928411,0.00051202,0.000250517,0.007487016,0.029530458,0.12575178,1,0
0.141242938,0.941162803,0.022827513,0.017288923,0.042675033,0.007517843,0.113872835,0.03656341,1,0
0.016949153,0.248357018,2.53E-07,2.12E-12,0.005649272,0.007363945,0.036913073,0.098387723,1,0
0.096045198,0.914071319,0.028044026,0.026093451,0.013527924,0.007503565,0.023173207,0.034906822,1,0
0.011299435,0.548036886,0.001637072,8.89E-05,1.08E-05,0.007477753,0,0.035353535,1,0
0.005649718,0.717430579,6.24E-18,2.53E-19,0,0.000366838,0,0.065656566,1,0
0.005649718,0.380580584,0.00095161,3.00E-05,0,0.007481283,0,0,1,0
0.050847458,0.814074253,0.000206107,1.41E-06,0.010014357,0.007468329,0.015292559,0.134464479,1,0
0.028248588,0.71935552,0.001635395,8.87E-05,0.004050163,0.007484796,0.007382615,0.064102858,1,0
0.011299435,0.518596328,0.000106725,3.78E-07,0.000269025,0.007451202,0,0.116161616,1,0
0.062146893,0.876455786,0.013444331,0.005996928,0.003553149,0.007516454,0.023624367,0.368188681,1,0
0.005649718,0.286385799,4.69E-05,7.31E-08,0,0.007436465,0,0,1,0
0.02259887,0.657466453,0.002485984,0.000205044,0.007248327,0.007495291,0.019686972,0.001428426,1,0
0.11299435,0.921809667,0.022834123,0.017298932,0.04271666,0.007515004,0.092697145,0.041433737,1,0
0.005649718,0.529284514,1.67E-17,2.60E-19,0,0.000366972,0,0,1,0
0.011299435,0.526085136,0.00065971,1.44E-05,4.00E-05,0.007459807,0,0.005050505,1,0
0.06779661,0.856945209,0.004574911,0.00069441,0.036262791,0.007506519,0.006979927,0.141059182,1,0
0.005649718,0.34297455,9.23E-05,2.83E-07,0,0.007439043,0,0,1,0
0.02259887,0.702614282,0.002437589,0.000197139,0.002865529,0.007485988,0,0.090909091,1,0
0.039548023,0.808952379,0.005252242,0.00091525,0.000751291,0.00750342,0.059060917,0.13107659,1,0
0.039548023,0.744290327,0.000841836,2.35E-05,0.013836663,0.007469209,0.006152179,0.078498863,1,0
0.033898305,0.654309991,0.0017053,9.65E-05,0.027622379,0.00748718,0,0.005050505,1,0
0.016949153,0.640948847,0.002606634,0.000225429,0.002329213,0.007496116,0.014765229,0.065347729,1,0
0.016949153,0.559078489,0.000855747,2.43E-05,0.01284661,0.007462237,0,0.005050505,1,0
0.005649718,0.341774667,1.96E-05,1.28E-08,0,0.007424617,0,0.02020202,1,0
0.005649718,0.717430579,4.58E-18,2.53E-19,0,0.000366838,0,0,1,0
0.011299435,0.472360384,0.00025561,2.17E-06,0.00040953,0.007458521,0,0.313131313,1,0
0.005649718,0.290106147,3.23E-05,3.46E-08,0,0.007427591,0,0,1,0
0.412429379,0.986395304,0.051564091,0.088215894,0.09828935,0.007520456,0.123188769,0.111512331,1,0
0.011299435,0.411763399,9.18E-06,2.80E-09,0.00014658,0.007417586,0,0.025252525,1,0
0.050847458,0.842053365,0.003565254,0.00042173,0.003230033,0.007485967,0.070134838,0.485491493,1,0
0.005649718,0.270599153,2.71E-05,2.43E-08,0,0.007431316,0,0,1,0
0.02259887,0.700156277,0.002558271,0.000217143,0.000774302,0.007490122,0,0.005050505,1,0
0.09039548,0.906909414,0.007537565,0.001885016,0.012502021,0.007508835,0.011812183,0.223547782,1,0
0.011299435,0.536606887,0.000416168,5.75E-06,0.000579099,0.007466938,0,0,1,0
0.005649718,0.717430579,-1.70E-17,2.53E-19,0,0.000366838,0,0.01010101,1,0
0.005649718,0.219137255,1.29E-06,5.49E-11,0,0.007392522,0,0.121212121,1,0
0.073446328,0.887402416,0.006902939,0.001580951,0.01299418,0.007500344,0.050261437,0.51241191,1,0
0.02259887,0.635010808,0.00131798,5.76E-05,0.006228211,0.007484775,0,0,1,0
0.016949153,0.543239234,0.001820438,0.000109952,0.02265115,0.007475231,0,0.005050505,1,0
0.005649718,0.373648872,0.000264514,2.32E-06,0,0.007463259,0,0.060606061,1,0
0.02259887,0.446379168,0.000109797,4.00E-07,0.022844617,0.007441642,0,0.388888889,1,0
0.005649718,0.374531275,0.000821164,2.24E-05,0,0.007466366,0,0,1,0
0.011299435,0.515039329,0.000174613,1.01E-06,5.59E-05,0.007461114,0,0,1,0
0.005649718,0.529284514,-1.33E-18,2.60E-19,0,0.000366972,0,0,1,0
0.011299435,0.389334201,2.22E-06,1.63E-10,0,0.00739535,0.029530458,0.006468849,1,0
0.005649718,0.381376689,0.003307118,0.000362869,0,0.007488312,0,0,1,0
0.011299435,0.291626954,4.39E-05,6.38E-08,0.0113029,0.007427489,0,0,1,0
0.005649718,0.338813271,3.13E-05,3.25E-08,0,0.007439753,0,0.393939394,1,0
0.011299435,0.407391029,2.35E-05,1.84E-08,9.13E-05,0.007422959,0,0.358585859,1,0
0.005649718,0.355364164,0.000270773,2.43E-06,0,0.007447111,0,0,1,0
0.011299435,0.41974894,3.01E-05,3.01E-08,0.005693228,0.007427166,0,0,1,0
0.005649718,0.297958452,1.48E-05,7.29E-09,0,0.007412161,0,0.005050505,1,0
0.011299435,0.536926296,0.003849976,0.000491775,3.45E-05,0.007482741,0,0.045454545,1,0
0.005649718,0.529284514,-6.89E-19,2.60E-19,0,0.000366972,0,0,1,0
0.146892655,0.94351841,0.039547423,0.051890408,0.058986657,0.007513264,0.060396207,0.023486219,1,0
0.011299435,0.352065309,3.64E-06,4.39E-10,0.0113029,0.007407246,0,0,1,0
0.033898305,0.737001768,0.005004934,0.000831089,0.023714834,0.007493993,0.005906092,0.025957799,1,0
0.039548023,0.777855813,0.000831552,2.29E-05,0.011434204,0.007486317,0.020917408,0.220839984,1,0
0.401129944,0.986633088,0.076129102,0.192288529,0.040845784,0.007525771,0.47342232,0.160536589,1,0
0.056497175,0.853158222,0.004750223,0.000748649,0.014518645,0.007493107,0.010048559,0.156118057,1,0
0.011299435,0.479866055,4.23E-05,5.93E-08,0,0.007436019,0.029530458,0.07664203,1,0
0.02259887,0.643021267,0.003239805,0.000348248,0.012008876,0.007498095,0,0.005050505,1,0
0.016949153,0.61974013,0.001035922,3.56E-05,0.000818588,0.007482371,0.014765229,0.332506139,1,0
0.005649718,0.364084228,0.00017487,1.01E-06,0,0.007449675,0,0.01010101,1,0
0.09039548,0.91442068,0.026254509,0.022869586,0.008694737,0.007514693,0.062998311,0.068910049,1,0
0.033898305,0.78816874,0.005779258,0.00110814,0.000352673,0.007500612,0.03543655,0.087023663,1,0
0.005649718,0.717430579,1.29E-17,2.53E-19,0,0.000366838,0,0.03030303,1,0
0.011299435,0.511746617,0.001635106,8.87E-05,0,0.007488085,0.029530458,0.035206668,1,0
0.005649718,0.717430579,-1.13E-17,2.53E-19,0,0.000366838,0,0,1,0
0.09039548,0.892188827,0.007878883,0.002059599,0.04507613,0.007496755,0.005906092,0.135888636,1,0
0.050847458,0.831116784,0.002945067,0.000287769,0.012087609,0.007487324,0.025891884,0.629048616,1,0
0.011299435,0.535730266,0.000358807,4.27E-06,1.83E-05,0.007461318,0,0.262626263,1,0
0.005649718,0.380651265,0.000748068,1.86E-05,0,0.007484035,0,0.02020202,1,0
0.016949153,0.633546302,0.001699027,9.58E-05,0.000124615,0.007474883,0,0,1,0
0.005649718,0.208195019,6.97E-07,1.61E-11,0,0.007374324,0,0.227272727,1,0
0.316384181,0.978186401,0.019764429,0.012960508,0.143902397,0.007520498,0.113597738,0.097215583,1,0
0.016949153,0.649745509,0.005346868,0.000948526,8.01E-05,0.007487324,0.014765229,0.504624751,1,0
0.005649718,0.717430579,-1.63E-17,2.53E-19,0,0.000366838,0,0.035353535,1,0
0.028248588,0.688753573,0.000583586,1.13E-05,0.024842381,0.007475436,0,0,1,0
0.062146893,0.830089791,0.002721621,0.000245757,0.029278835,0.007479477,0.015398025,0.02551337,1,0
0.005649718,0.232218286,8.68E-06,2.50E-09,0,0.007411214,0,0,1,0
0.06779661,0.876899964,0.006551216,0.001423956,0.029969298,0.007501995,0.03830011,0.069764969,1,0
0.005649718,0.381136106,0.001651901,9.05E-05,0,0.007484755,0,0.176767677,1,0
0.005649718,0.362805642,0.000184268,1.13E-06,0,0.00745487,0,0,1,0
0.039548023,0.797900933,0.001146739,4.36E-05,0.000986151,0.00748079,0.024608715,0.66081135,1,0
0.005649718,0.372481162,0.000554497,1.02E-05,0,0.007467736,0,0,1,0
0.011299435,0.585079822,-1.64E-17,3.81E-19,2.61E-05,0.000367377,0,0,1,0
0.005649718,0.380097379,0.002033668,0.000137218,0,0.007475375,0,0,1,0
0.016949153,0.586415842,0.001209851,4.86E-05,0.005242322,0.007475662,0,0,1,0
0.011299435,0.547257136,0.00181795,0.000109652,0.001127026,0.007485577,0,0.424242424,1,0
0.011299435,0.552352403,0.004157014,0.000573342,2.46E-05,0.00748459,0,0.03030303,1,0
0.005649718,0.283329739,7.89E-06,2.07E-09,0,0.007410025,0,0.181818182,1,0
0.028248588,0.687932569,0.003375317,0.000377989,0.011932219,0.007485371,0,0.005050505,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0.04040404,1,0
0.02259887,0.6787926,0.001029302,3.52E-05,0.000483392,0.007474186,0,0,1,0
0.011299435,0.53860479,0.000682868,1.55E-05,0.000784129,0.007471625,0,0.025252525,1,0
0.225988701,0.968265862,0.042633413,0.06030466,0.035179205,0.007514962,0.128114188,0.044718224,1,0
0.005649718,0.374897815,0.000520157,8.98E-06,0,0.007467838,0,0,1,0
0.141242938,0.936388337,0.024284694,0.019566629,0.067410209,0.007517118,0.094053764,0.028731571,1,0
0.005649718,0.306028459,1.10E-05,4.00E-09,0,0.007407126,0,0,1,0
0.559322034,0.993689728,0.104328705,0.361125478,0.272169554,0.007534112,0.224283435,0.077375352,1,0
0.011299435,0.447635487,1.54E-05,7.82E-09,4.71E-05,0.007415689,0,0,1,0
0.124293785,0.935087709,0.028648617,0.027230656,0.016749749,0.007509373,0.10061449,0.033232629,1,0
0.011299435,0.439408543,0.000286146,2.72E-06,0,0.007441114,0.029530458,0.096952938,1,0
0.005649718,0.32869277,3.50E-05,4.06E-08,0,0.007434498,0,0.015151515,1,0
0.084745763,0.90245145,0.018843022,0.011780208,0.012957197,0.007505259,0.069607509,0.250035207,1,0
0.367231638,0.984583707,0.102013465,0.345275322,0.029106165,0.007525065,0.334717614,0.047977897,1,0
0.005649718,0.370246582,0.000135847,6.12E-07,0,0.007458991,0,0.085858586,1,0
0.02259887,0.646681359,0.003501238,0.000406718,0.010006035,0.007493416,0,0.035353535,1,0
0.011299435,0.525068119,0.000397445,5.24E-06,0.000154501,0.007468268,0,0.015151515,1,0
0.050847458,0.822391814,0.00124122,5.11E-05,0.010456925,0.007481427,0,0,1,0
0.225988701,0.968872227,0.043807174,0.063671131,0.024173642,0.007517346,0.147128128,0.155234911,1,0
0.011299435,0.488417944,0.000158412,8.33E-07,7.33E-05,0.007449919,0,0,1,0
0.02259887,0.714199261,0.008467293,0.002378701,5.17E-06,0.00748788,0.009843486,0.021388686,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0,1,0
0.220338983,0.968451306,0.047866168,0.076016758,0.00498847,0.007516641,0.151090815,0.222148946,1,0
0.016949153,0.637511787,0.001067963,3.78E-05,0,0.007477835,0.044295687,0.039255135,1,0
0.011299435,0.485271317,0.001340055,5.96E-05,0.010797545,0.007474575,0,0.045454545,1,0
0.033898305,0.77730846,0.005187343,0.000892772,0.012684809,0.007510449,0.017718275,0.244619196,1,0
0.011299435,0.464501161,2.46E-06,2.01E-10,5.97E-05,0.00739523,0,0,1,0
0.011299435,0.543975755,0.001030861,3.53E-05,2.14E-05,0.00747312,0,0.111111111,1,0
0.011299435,0.527749372,0.000643749,1.37E-05,1.77E-05,0.00745946,0,0,1,0
0.033898305,0.787931548,0.004754434,0.000749981,0.000746452,0.007494982,0,0.02020202,1,0
0.005649718,0.374835624,0.000578532,1.11E-05,0,0.007468595,0,0,1,0
0.005649718,0.339671053,0.000149863,7.45E-07,0,0.007453932,0,0.02020202,1,0
0.005649718,0.367064006,0.000501697,8.35E-06,0,0.007464178,0,0,1,0
0.050847458,0.807700792,0.005379907,0.000960286,0.028807301,0.007493334,0.016980014,0.018985129,1,0
0.005649718,0.319986774,3.87E-06,4.97E-10,0,0.007405476,0,0.005050505,1,0
0.005649718,0.373332234,0.000686058,1.56E-05,0,0.007464935,0,0,1,0
0.005649718,0.374447361,0.000556208,1.03E-05,0,0.007470192,0,0,1,0
0.011299435,0.514607393,0.001726781,9.89E-05,0.000551031,0.007486255,0,0.429292929,1,0
0.011299435,0.217091978,8.82E-07,2.58E-11,0.033882566,0.00736693,0,0,1,0
0.06779661,0.887345341,0.024473154,0.019871498,0.001089415,0.007500365,0.03758422,0.075080865,1,0
0.039548023,0.810833895,0.003590439,0.000427706,0.002389948,0.007494529,0.009843486,0.340766153,1,0
0.005649718,0.349845564,0.000115057,4.39E-07,0,0.007440261,0,0,1,0
0.02259887,0.626496955,9.31E-05,2.88E-07,0,0.007438677,0.059060917,0.000852405,1,0
0.152542373,0.949128659,0.035309074,0.04136407,0.013730798,0.007513326,0.077699269,0.033112177,1,0
0.005649718,0.717430579,1.56E-17,2.53E-19,0,0.000366838,0,0.449494949,1,0
0.005649718,0.235324033,3.81E-05,4.82E-08,0,0.007419282,0,0.01010101,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0.136363636,1,0
0.02259887,0.606175534,0.000211477,1.48E-06,0.000402247,0.00744998,0.04921743,0.368167757,1,0
0.005649718,0.377898966,0.001152188,4.40E-05,0,0.007472178,0,0,1,0
0.005649718,0.372979386,0.00050843,8.58E-06,0,0.007470069,0,0.005050505,1,0
0.005649718,0.381632504,0.002035232,0.000137429,0,0.007489752,0,0.035353535,1,0
0.005649718,0.381376689,0.003307118,0.000362869,0,0.007488312,0,0.101010101,1,0
0.039548023,0.791229659,0.003000821,0.000298766,0.035178692,0.007484713,0.009843486,0.009201974,1,0
0.005649718,0.3745253,0.000356844,4.22E-06,0,0.007461747,0,0.01010101,1,0
0.04519774,0.64402515,0.001776384,0.000104695,0.05110875,0.007484631,0,0.01010101,1,0
0.028248588,0.752477804,0.003126109,0.000324234,0.004340305,0.007501871,0.007382615,0.32933807,1,0
0.005649718,0.372153669,0.000677389,1.52E-05,0,0.007463953,0,0.055555556,1,0
0.011299435,0.547018118,0.001287673,5.50E-05,5.29E-05,0.007478123,0,0.207070707,1,0
0.124293785,0.938435746,0.035258069,0.041244639,0.003180433,0.007509869,0.106872135,0.050772965,1,0
0.04519774,0.63429829,0.000109074,3.95E-07,0.017747207,0.007441987,0,0,1,0
0.005649718,0.717430579,-1.48E-17,2.53E-19,0,0.000366838,0,0.131313131,1,0
0.073446328,0.893361387,0.015168131,0.007633372,0.001000627,0.007497806,0.050096313,0.155066333,1,0
0.04519774,0.809922637,0.005386709,0.000962715,0.011878131,0.007503461,0.017718275,0.10617549,1,0
0.005649718,0.717430579,-2.42E-18,2.53E-19,0,0.000366838,0,0,1,0
0.005649718,0.717430579,-5.34E-18,2.53E-19,0,0.000366838,0,0.065656566,1,0
0.050847458,0.816651879,0.004285208,0.000609248,0.137318165,0.007499663,0.01318324,0.012993483,1,0
0.005649718,0.34937219,0.000131512,5.74E-07,0,0.007438068,0,0.005050505,1,0
0.005649718,0.373814608,0.000388206,5.00E-06,0,0.007462462,0,0.035353535,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0,1,0
0.005649718,0.373332234,0.000686058,1.56E-05,0,0.007464935,0,0,1,0
0.016949153,0.331691115,1.15E-05,4.43E-09,0.033882566,0.007415871,0.014765229,0.088966589,1,0
0.011299435,0.490033336,6.31E-05,1.32E-07,0,0.007434559,0.029530458,0.001803752,1,0
0.011299435,0.529359693,0.000101823,3.44E-07,0.000107306,0.007453871,0,0.005050505,1,0
0.011299435,0.54652441,0.001531807,7.79E-05,6.23E-05,0.007474862,0,0,1,0
